"No.","Time","Source","Destination","Protocol","Length","Info"
"238","5.414506","192.168.66.22","www.gstatic.com","TCP","60","50402  >  https(443) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"239","5.414578","ssl.gstatic.com","192.168.66.22","TLSv1","1421","Server Hello"
"240","5.415357","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50400 [ACK] Seq=1368 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"241","5.415426","ssl.gstatic.com","192.168.66.22","TCP","1416","https(443)  >  50400 [PSH, ACK] Seq=2735 Ack=73 Win=43008 Len=1362 [TCP segment of a reassembled PDU]"
"242","5.415482","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50400 [ACK] Seq=4097 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"243","5.415690","192.168.66.22","www.gstatic.com","SSLv2","126","Client Hello"
"244","5.415691","192.168.66.22","www.gstatic.com","SSLv2","126","Client Hello"
"245","5.415693","192.168.66.22","ssl.gstatic.com","TCP","60","50400  >  https(443) [ACK] Seq=73 Ack=2735 Win=65616 Len=0"
"246","5.416034","192.168.66.22","ssl.gstatic.com","TCP","60","50400  >  https(443) [ACK] Seq=73 Ack=5464 Win=65616 Len=0"
"247","5.416115","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50400 [ACK] Seq=5464 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"248","5.416174","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50400 [ACK] Seq=6831 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"249","5.416233","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50400 [ACK] Seq=8198 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"250","5.416288","ssl.gstatic.com","192.168.66.22","TLSv1","481","Certificate"
"251","5.416795","192.168.66.22","ssl.gstatic.com","TCP","60","50400  >  https(443) [ACK] Seq=73 Ack=8198 Win=65616 Len=0"
"252","5.416796","192.168.66.22","ssl.gstatic.com","TCP","60","50400  >  https(443) [ACK] Seq=73 Ack=9992 Win=65616 Len=0"
"253","5.416942","ssl.gstatic.com","192.168.66.22","TLSv1","1421","Server Hello"
"254","5.417008","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50401 [ACK] Seq=1368 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"255","5.417068","ssl.gstatic.com","192.168.66.22","TCP","1416","https(443)  >  50401 [PSH, ACK] Seq=2735 Ack=73 Win=43008 Len=1362 [TCP segment of a reassembled PDU]"
"256","5.417129","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50401 [ACK] Seq=4097 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"257","5.417189","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50401 [ACK] Seq=5464 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"258","5.417609","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=73 Ack=2735 Win=65616 Len=0"
"259","5.417697","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50401 [ACK] Seq=6831 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"260","5.417757","ssl.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50401 [ACK] Seq=8198 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"261","5.417802","ssl.gstatic.com","192.168.66.22","TLSv1","481","Certificate"
"262","5.417860","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"263","5.417917","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"264","5.417955","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=73 Ack=5464 Win=65616 Len=0"
"265","5.418290","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=73 Ack=8198 Win=65616 Len=0"
"266","5.418291","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=73 Ack=9992 Win=65188 Len=0"
"267","5.418461","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"268","5.418713","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=123969 Win=65616 Len=0"
"269","5.435599","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"270","5.436273","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=126703 Win=65616 Len=0"
"271","5.438132","ssl.gstatic.com","192.168.66.22","TLSv1","399","Server Key Exchange, Server Hello Done"
"272","5.438186","ssl.gstatic.com","192.168.66.22","TLSv1","399","Server Key Exchange, Server Hello Done"
"273","5.438218","www.google.at","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"274","5.438873","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"275","5.441124","192.168.66.22","www.google.at","TLSv1","683","Application Data"
"276","5.451455","192.168.66.22","ssl.gstatic.com","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"277","5.452865","192.168.66.22","ssl.gstatic.com","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"278","5.504672","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"279","5.505350","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=129437 Win=65616 Len=0"
"280","5.505454","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"281","5.505523","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"282","5.506202","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=132171 Win=65616 Len=0"
"283","5.515373","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"284","5.516156","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"285","5.516228","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"286","5.516507","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=134905 Win=76552 Len=0"
"287","5.544082","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"288","5.544779","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=137639 Win=76552 Len=0"
"289","5.544871","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"290","5.555040","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"291","5.555733","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=140373 Win=76552 Len=0"
"292","5.555825","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"293","5.555891","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"294","5.556602","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"295","5.556610","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=143107 Win=76552 Len=0"
"296","5.556669","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"297","5.556727","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"298","5.557329","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=145841 Win=76552 Len=0"
"299","5.575505","www.google.at","192.168.66.22","TLSv1","1421","Application Data, Application Data"
"300","5.576184","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=148575 Win=76552 Len=0"
"301","5.576279","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"302","5.576349","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"303","5.576413","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"304","5.577002","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=151309 Win=76552 Len=0"
"305","5.593884","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"306","5.593948","www.google.at","192.168.66.22","TLSv1","1419","Application Data"
"307","5.594584","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=154043 Win=90220 Len=0"
"308","5.598552","www.google.at","192.168.66.22","TLSv1","939","Application Data"
"309","5.598885","192.168.66.22","www.google.at","TCP","60","50397  >  https(443) [ACK] Seq=929 Ack=5834 Win=65616 Len=0"
"310","5.599303","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"311","5.599363","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"312","5.600064","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=156777 Win=90220 Len=0"
"313","5.605174","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"314","5.605943","www.google.at","192.168.66.22","TLSv1","1419","Application Data"
"315","5.606010","www.google.at","192.168.66.22","TLSv1","1419","Application Data"
"316","5.606066","www.google.at","192.168.66.22","TLSv1","1419","Application Data"
"317","5.606670","192.168.66.22","www.google.at","TCP","60","50399  >  https(443) [ACK] Seq=929 Ack=6314 Win=65616 Len=0"
"318","5.606728","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"319","5.606795","www.google.at","192.168.66.22","TLSv1","1417","Application Data"
"320","5.606853","www.google.at","192.168.66.22","TLSv1","1419","Application Data"
"321","5.606911","www.google.at","192.168.66.22","TLSv1","1419","Application Data"
"322","5.607058","192.168.66.22","www.google.at","TCP","60","50399  >  https(443) [ACK] Seq=929 Ack=9046 Win=65616 Len=0"
"323","5.607398","192.168.66.22","www.google.at","TCP","60","50399  >  https(443) [ACK] Seq=929 Ack=11774 Win=65616 Len=0"
"324","5.611864","www.google.at","192.168.66.22","TLSv1","1419","Application Data"
"325","5.611921","www.gstatic.com","192.168.66.22","TCP","54","https(443)  >  50403 [ACK] Seq=1 Ack=73 Win=43008 Len=0"
"326","5.612569","192.168.66.22","www.google.at","TCP","60","50399  >  https(443) [ACK] Seq=929 Ack=14504 Win=65616 Len=0"
"327","5.612657","www.gstatic.com","192.168.66.22","TLSv1","1421","Server Hello"
"328","5.612725","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50403 [ACK] Seq=1368 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"329","5.613429","www.gstatic.com","192.168.66.22","TCP","1416","https(443)  >  50403 [PSH, ACK] Seq=2735 Ack=73 Win=43008 Len=1362 [TCP segment of a reassembled PDU]"
"330","5.613448","192.168.66.22","www.gstatic.com","TCP","60","50403  >  https(443) [ACK] Seq=73 Ack=2735 Win=65616 Len=0"
"331","5.613503","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50403 [ACK] Seq=4097 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"332","5.613563","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50403 [ACK] Seq=5464 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"333","5.614191","192.168.66.22","www.gstatic.com","TCP","60","50403  >  https(443) [ACK] Seq=73 Ack=5464 Win=65616 Len=0"
"334","5.655907","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50403 [ACK] Seq=6831 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"335","5.656603","192.168.66.22","www.gstatic.com","TCP","60","50403  >  https(443) [ACK] Seq=73 Ack=8198 Win=65616 Len=0"
"336","5.656697","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50403 [ACK] Seq=8198 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"337","5.656753","www.gstatic.com","192.168.66.22","TLSv1","481","Certificate"
"338","5.656784","www.gstatic.com","192.168.66.22","TCP","54","https(443)  >  50402 [ACK] Seq=1 Ack=73 Win=43008 Len=0"
"339","5.656841","www.gstatic.com","192.168.66.22","TLSv1","1421","Server Hello"
"340","5.656903","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50402 [ACK] Seq=1368 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"341","5.657363","192.168.66.22","www.gstatic.com","TCP","60","50403  >  https(443) [ACK] Seq=73 Ack=9992 Win=65616 Len=0"
"342","5.657364","192.168.66.22","www.gstatic.com","TCP","60","50402  >  https(443) [ACK] Seq=73 Ack=2735 Win=65616 Len=0"
"343","5.657451","www.gstatic.com","192.168.66.22","TCP","1416","https(443)  >  50402 [PSH, ACK] Seq=2735 Ack=73 Win=43008 Len=1362 [TCP segment of a reassembled PDU]"
"344","5.657515","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50402 [ACK] Seq=4097 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"345","5.658205","192.168.66.22","www.gstatic.com","TCP","60","50402  >  https(443) [ACK] Seq=73 Ack=5464 Win=65616 Len=0"
"346","5.676667","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50402 [ACK] Seq=5464 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"347","5.677451","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50402 [ACK] Seq=6831 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"348","5.677519","www.gstatic.com","192.168.66.22","TCP","1421","https(443)  >  50402 [ACK] Seq=8198 Ack=73 Win=43008 Len=1367 [TCP segment of a reassembled PDU]"
"349","5.677572","www.gstatic.com","192.168.66.22","TLSv1","481","Certificate"
"350","5.677613","www.gstatic.com","192.168.66.22","TLSv1","399","Server Key Exchange, Server Hello Done"
"351","5.677661","www.gstatic.com","192.168.66.22","TLSv1","399","Server Key Exchange, Server Hello Done"
"352","5.678121","192.168.66.22","www.gstatic.com","TCP","60","50402  >  https(443) [ACK] Seq=73 Ack=8198 Win=65616 Len=0"
"353","5.678122","192.168.66.22","www.gstatic.com","TCP","60","50402  >  https(443) [ACK] Seq=73 Ack=9992 Win=65616 Len=0"
"354","5.700655","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"355","5.701337","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=159511 Win=97056 Len=0"
"356","5.701442","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"357","5.701509","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"358","5.702195","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=162245 Win=97056 Len=0"
"359","5.708331","192.168.66.22","www.gstatic.com","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"360","5.712571","192.168.66.22","www.gstatic.com","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"361","5.724402","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"362","5.725140","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"363","5.725195","ssl.gstatic.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"364","5.725229","ssl.gstatic.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"365","5.725271","www.google.at","192.168.66.22","TLSv1","763","Application Data"
"366","5.725814","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=164979 Win=97056 Len=0"
"367","5.725982","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"368","5.726057","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"369","5.726118","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"370","5.726701","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=167713 Win=97056 Len=0"
"371","5.729589","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"372","5.730254","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=170447 Win=97056 Len=0"
"373","5.734757","192.168.66.22","ssl.gstatic.com","TLSv1","459","Application Data"
"374","5.749891","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"375","5.749958","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"376","5.750018","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"377","5.750611","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=173181 Win=103892 Len=0"
"378","5.768065","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"379","5.768739","192.168.66.22","www.google.at","TCP","60","50396  >  https(443) [ACK] Seq=1513 Ack=175915 Win=103892 Len=0"
"380","5.793662","www.google.at","192.168.66.22","TLSv1","1357","Application Data, Application Data"
"381","5.794432","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"382","5.794499","www.google.at","192.168.66.22","TLSv1","1421","Application Data"
"383","5.795196","192.168.66.22","www.google.at","TCP","60","50399  >  https(443) [ACK] Seq=929 Ack=17238 Win=65616 Len=0"
"384","5.884009","www.google.at","192.168.66.22","TLSv1","1063","Application Data"
"385","5.920968","192.168.66.22","www.google.at","TLSv1","699","Application Data"
"386","5.928611","192.168.66.22","oz-in-f103.1e100.net","TCP","66","50404  >  https(443) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"387","5.928612","192.168.66.22","oz-in-f103.1e100.net","TCP","66","50405  >  https(443) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"388","5.932417","www.gstatic.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"389","5.932453","www.gstatic.com","192.168.66.22","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"390","5.932513","ssl.gstatic.com","192.168.66.22","TLSv1","1419","Application Data"
"391","5.932573","ssl.gstatic.com","192.168.66.22","TLSv1","1419","Application Data"
"392","5.933206","ssl.gstatic.com","192.168.66.22","TLSv1","1421","Application Data"
"393","5.933246","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=612 Ack=13126 Win=65616 Len=0"
"394","5.933271","ssl.gstatic.com","192.168.66.22","TLSv1","1417","Application Data"
"395","5.933338","ssl.gstatic.com","192.168.66.22","TLSv1","1419","Application Data"
"396","5.933579","192.168.66.22","www.google.at","TCP","60","50398  >  https(443) [ACK] Seq=913 Ack=4293 Win=65616 Len=0"
"397","5.933581","192.168.66.22","ssl.gstatic.com","TCP","60","50400  >  https(443) [ACK] Seq=207 Ack=10396 Win=65212 Len=0"
"398","5.933947","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=612 Ack=15856 Win=65616 Len=0"
"399","5.933955","ssl.gstatic.com","192.168.66.22","TLSv1","1421","Application Data"
"400","5.934015","ssl.gstatic.com","192.168.66.22","TLSv1","1417","Application Data"
"401","5.934074","ssl.gstatic.com","192.168.66.22","TLSv1","1421","Application Data"
"402","5.934132","ssl.gstatic.com","192.168.66.22","TLSv1","1421","Application Data"
"403","5.934290","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=612 Ack=18588 Win=65616 Len=0"
"404","5.934672","192.168.66.22","ssl.gstatic.com","TCP","60","50401  >  https(443) [ACK] Seq=612 Ack=21318 Win=62884 Len=0"
